x,y,fdm
0.0,0.0,0.0
0.1111111111111111,0.0,0.0
0.2222222222222222,0.0,0.0
0.3333333333333333,0.0,0.0
0.4444444444444444,0.0,0.0
0.5555555555555556,0.0,0.0
0.6666666666666666,0.0,0.0
0.7777777777777777,0.0,0.0
0.8888888888888888,0.0,0.0
1.0,0.0,0.0
0.0,0.1111111111111111,0.0
0.1111111111111111,0.1111111111111111,0.5830204896606911
0.2222222222222222,0.1111111111111111,-0.20248089114412057
0.3333333333333333,0.1111111111111111,-0.512699614141586
0.4444444444444444,0.1111111111111111,0.3805395985165696
0.5555555555555556,0.1111111111111111,0.3805395985165698
0.6666666666666666,0.1111111111111111,-0.5126996141415855
0.7777777777777777,0.1111111111111111,-0.20248089114412207
0.8888888888888888,0.1111111111111111,0.5830204896606905
1.0,0.1111111111111111,0.0
0.0,0.2222222222222222,0.0
0.1111111111111111,0.2222222222222222,-0.5830204896606904
0.2222222222222222,0.2222222222222222,0.20248089114412052
0.3333333333333333,0.2222222222222222,0.5126996141415857
0.4444444444444444,0.2222222222222222,-0.38053959851656943
0.5555555555555556,0.2222222222222222,-0.38053959851656977
0.6666666666666666,0.2222222222222222,0.5126996141415849
0.7777777777777777,0.2222222222222222,0.20248089114412174
0.8888888888888888,0.2222222222222222,-0.5830204896606902
1.0,0.2222222222222222,0.0
0.0,0.3333333333333333,0.0
0.1111111111111111,0.3333333333333333,-2.045147676941078e-17
0.2222222222222222,0.3333333333333333,3.275579777615572e-17
0.3333333333333333,0.3333333333333333,-2.4905672762238446e-17
0.4444444444444444,0.3333333333333333,-1.8050465560159967e-16
0.5555555555555556,0.3333333333333333,-1.749597878933371e-16
0.6666666666666666,0.3333333333333333,0.0
0.7777777777777777,0.3333333333333333,8.18894944403893e-18
0.8888888888888888,0.3333333333333333,-1.8592251608555255e-17
1.0,0.3333333333333333,0.0
0.0,0.4444444444444444,0.0
0.1111111111111111,0.4444444444444444,0.5830204896606913
0.2222222222222222,0.4444444444444444,-0.20248089114412063
0.3333333333333333,0.4444444444444444,-0.5126996141415864
0.4444444444444444,0.4444444444444444,0.38053959851656965
0.5555555555555556,0.4444444444444444,0.3805395985165701
0.6666666666666666,0.4444444444444444,-0.5126996141415856
0.7777777777777777,0.4444444444444444,-0.20248089114412202
0.8888888888888888,0.4444444444444444,0.583020489660691
1.0,0.4444444444444444,0.0
0.0,0.5555555555555556,0.0
0.1111111111111111,0.5555555555555556,-0.583020489660691
0.2222222222222222,0.5555555555555556,0.2024808911441204
0.3333333333333333,0.5555555555555556,0.5126996141415859
0.4444444444444444,0.5555555555555556,-0.38053959851656943
0.5555555555555556,0.5555555555555556,-0.3805395985165697
0.6666666666666666,0.5555555555555556,0.5126996141415852
0.7777777777777777,0.5555555555555556,0.20248089114412185
0.8888888888888888,0.5555555555555556,-0.5830204896606902
1.0,0.5555555555555556,0.0
0.0,0.6666666666666666,0.0
0.1111111111111111,0.6666666666666666,-1.01055527582358e-16
0.2222222222222222,0.6666666666666666,1.0744928992990679e-18
0.3333333333333333,0.6666666666666666,7.886796374708841e-17
0.4444444444444444,0.6666666666666666,-4.1898788096854544e-18
0.5555555555555556,0.6666666666666666,-9.799024438247917e-17
0.6666666666666666,0.6666666666666666,-8.509438193764802e-17
0.7777777777777777,0.6666666666666666,-6.310657694110512e-17
0.8888888888888888,0.6666666666666666,-8.047014233409989e-17
1.0,0.6666666666666666,0.0
0.0,0.7777777777777777,0.0
0.1111111111111111,0.7777777777777777,0.5830204896606923
0.2222222222222222,0.7777777777777777,-0.202480891144121
0.3333333333333333,0.7777777777777777,-0.5126996141415872
0.4444444444444444,0.7777777777777777,0.3805395985165705
0.5555555555555556,0.7777777777777777,0.38053959851657054
0.6666666666666666,0.7777777777777777,-0.5126996141415868
0.7777777777777777,0.7777777777777777,-0.20248089114412257
0.8888888888888888,0.7777777777777777,0.5830204896606919
1.0,0.7777777777777777,0.0
0.0,0.8888888888888888,0.0
0.1111111111111111,0.8888888888888888,-0.5830204896606898
0.2222222222222222,0.8888888888888888,0.2024808911441202
0.3333333333333333,0.8888888888888888,0.5126996141415852
0.4444444444444444,0.8888888888888888,-0.3805395985165686
0.5555555555555556,0.8888888888888888,-0.38053959851656916
0.6666666666666666,0.8888888888888888,0.5126996141415843
0.7777777777777777,0.8888888888888888,0.2024808911441214
0.8888888888888888,0.8888888888888888,-0.5830204896606893
1.0,0.8888888888888888,0.0
0.0,1.0,0.0
0.1111111111111111,1.0,0.0
0.2222222222222222,1.0,0.0
0.3333333333333333,1.0,0.0
0.4444444444444444,1.0,0.0
0.5555555555555556,1.0,0.0
0.6666666666666666,1.0,0.0
0.7777777777777777,1.0,0.0
0.8888888888888888,1.0,0.0
1.0,1.0,0.0
